[REC] ARMED — listening on GPIO6(CMD) + GPIO5(FB). Press microwave START.
[REC] buffer full.
---REC BEGIN---
idx,t_us,chan,level,dt_us
1204,641940,C,0,201
1205,642155,C,0,215
1206,642357,C,0,202
1207,642558,C,0,201
1208,643289,C,0,731
1209,643489,C,0,200
1210,643699,C,0,210
1211,644136,C,0,437
1212,644574,C,0,438
1213,645026,C,0,452
1214,645354,C,0,328
1215,645684,C,0,330
1216,645885,C,1,201
1217,646086,C,1,201
1218,646286,C,0,200
1219,646870,F,0,584
1220,647071,F,0,201
1221,647138,C,0,67
1222,647279,F,0,141
1223,647341,C,0,62
1224,647761,F,0,420
1225,647972,F,1,211
1226,648401,C,1,429
1227,648611,C,1,210
1228,648811,C,1,200
1229,649016,C,1,205
1230,649230,C,1,214
1231,649450,C,0,220
1232,650164,F,0,714
1233,650364,F,0,200
1234,650574,F,0,210
1235,650774,F,1,200
1236,650975,F,0,201
1237,651175,F,0,200
1238,651377,F,0,202
1239,651579,F,1,202
1240,651667,C,1,88
1241,652278,F,1,611
1242,652497,F,1,219
1243,652699,F,0,202
1244,652947,F,1,248
1245,653148,F,0,201
1246,653348,F,1,200
1247,653548,F,0,200
1248,653764,F,0,216
1249,653966,F,0,202
1250,654176,F,0,210
1251,654381,F,1,205
1252,654613,F,1,232
1253,654814,F,1,201
1254,655019,F,1,205
1255,655237,F,1,218
1256,655438,F,0,201
1257,655642,F,1,204
1258,655843,F,0,201
1259,656047,F,0,204
1260,656161,C,0,114
1261,656247,F,1,86
1262,656778,F,1,531
1263,657027,F,0,249
1264,658171,C,1,1144
1265,658372,C,0,201
1266,658588,C,0,216
1267,658806,C,0,218
1268,659007,C,0,201
1269,659209,C,0,202
1270,659410,C,0,201
1271,659612,C,0,202
1272,659812,C,1,200
1273,660018,C,1,206
1274,660227,C,0,209
1275,660444,C,0,217
1276,661305,C,0,861
1277,661551,C,0,246
1278,661754,C,0,203
1279,662030,C,0,276
1280,662370,C,0,340
1281,662579,C,0,209
1282,662780,C,1,201
1283,662983,C,0,203
1284,663191,C,1,208
1285,663529,F,0,338
1286,663751,F,0,222
1287,663954,F,0,203
1288,664154,F,1,200
1289,664358,F,0,204
1290,664572,F,0,214
1291,664970,C,1,398
1292,665768,C,1,798
1293,665974,C,1,206
1294,666242,C,1,268
1295,666796,F,0,554
1296,667010,F,0,214
1297,667210,F,1,200
1298,667410,F,0,200
1299,667610,F,0,200
1300,667831,F,0,221
1301,668032,F,0,201
1302,668235,F,1,203
1303,668435,F,1,200
1304,668637,F,0,202
1305,668841,F,0,204
1306,669059,F,1,218
1307,669263,F,0,204
1308,669464,F,1,201
1309,669664,F,1,200
1310,670306,F,1,642
1311,670523,F,1,217
1312,670742,F,0,219
1313,670942,F,1,200
1314,671142,F,1,200
1315,671348,F,0,206
1316,671549,F,1,201
1317,671755,F,1,206
1318,671955,F,1,200
1319,672156,F,1,201
1320,672357,F,0,201
1321,672557,F,1,200
1322,672757,F,0,200
1323,672970,F,0,213
1324,673170,F,1,200
1325,673421,F,0,251
1326,673685,F,0,264
1327,674188,C,0,503
1328,674777,C,0,589
1329,674978,C,1,201
1330,675184,C,0,206
1331,675385,C,0,201
1332,675605,C,0,220
1333,675806,C,0,201
1334,676007,C,0,201
1335,676242,C,0,235
1336,676465,C,0,223
1337,676677,C,0,212
1338,676883,C,0,206
1339,677105,C,0,222
1340,677477,C,0,372
1341,677927,C,0,450
1342,678296,C,0,369
1343,678542,C,0,246
1344,679333,C,0,791
1345,679533,C,1,200
1346,679733,C,1,200
1347,680180,F,0,447
1348,680383,F,1,203
1349,680584,F,0,201
1350,680788,F,0,204
1351,681011,F,1,223
1352,681230,F,0,219
1353,681633,C,1,403
1354,681844,C,1,211
1355,682048,C,1,204
1356,682249,C,1,201
1357,682464,C,1,215
1358,682679,C,1,215
1359,682894,C,1,215
1360,683203,C,0,309
1361,683451,F,0,248
1362,683478,C,0,27
1363,683827,F,1,349
1364,684032,F,0,205
1365,684232,F,1,200
1366,684432,F,1,200
1367,684634,F,1,202
1368,684835,F,1,201
1369,685036,F,0,201
1370,685236,F,0,200
1371,685437,F,1,201
1372,685643,F,0,206
1373,685849,F,1,206
1374,686050,F,1,201
1375,686299,F,1,249
1376,686499,F,0,200
1377,686699,F,1,200
1378,686901,F,0,202
1379,687114,F,0,213
1380,687314,F,0,200
1381,687515,F,0,201
1382,688365,F,1,850
1383,688566,F,0,201
1384,688766,F,0,200
1385,688983,F,1,217
1386,689185,F,0,202
1387,689392,F,0,207
1388,689603,F,0,211
1389,689803,F,0,200
1390,690017,F,0,214
1391,690234,F,0,217
1392,691489,C,1,1255
1393,691691,C,0,202
1394,691899,C,0,208
1395,692099,C,0,200
1396,692885,C,0,786
1397,693097,C,1,212
1398,693302,C,1,205
1399,693510,C,0,208
1400,693728,C,1,218
1401,694136,C,0,408
1402,694563,C,0,427
1403,694933,C,0,370
1404,695302,C,0,369
1405,695720,C,0,418
1406,695921,C,0,201
1407,696122,C,1,201
1408,696327,C,0,205
1409,696733,C,0,406
1410,696870,F,0,137
1411,696934,C,0,64
1412,697083,F,1,149
1413,697141,C,1,58
1414,697370,F,0,229
1415,697584,F,0,214
1416,697785,F,0,201
1417,698007,F,0,222
1418,698396,C,1,389
1419,698607,C,1,211
1420,698808,C,1,201
1421,699016,C,1,208
1422,699231,C,1,215
1423,699452,C,1,221
1424,699661,C,1,209
1425,700137,F,0,476
1426,700352,F,0,215
1427,700552,F,1,200
1428,700753,F,0,201
1429,700954,F,0,201
1430,701154,F,0,200
1431,701249,C,1,95
1432,701370,F,0,121
1433,701879,F,1,509
1434,702079,F,1,200
1435,702280,F,0,201
1436,702524,F,1,244
1437,702726,F,0,202
1438,702934,F,1,208
1439,703135,F,0,201
1440,703341,F,1,206
1441,703541,F,0,200
1442,703742,F,1,201
1443,703943,F,0,201
1444,704162,F,1,219
1445,704363,F,1,201
1446,704573,F,1,210
1447,704780,F,1,207
1448,704983,F,1,203
1449,705183,F,1,200
1450,705383,F,0,200
1451,705584,F,0,201
1452,705757,C,1,173
1453,705785,F,1,28
1454,706394,F,1,609
1455,706595,F,0,201
1456,706839,F,0,244
1457,707102,F,0,263
1458,707350,F,0,248
1459,708167,C,1,817
1460,708368,C,1,201
1461,708568,C,0,200
1462,708780,C,0,212
1463,708980,C,0,200
1464,709180,C,1,200
1465,709381,C,0,201
1466,709581,C,0,200
1467,709785,C,0,204
1468,710019,C,0,234
1469,710227,C,0,208
1470,710922,C,0,695
1471,711200,C,0,278
1472,711415,C,0,215
1473,711620,C,0,205
1474,712017,C,0,397
1475,712306,C,0,289
1476,712507,C,0,201
1477,712710,C,1,203
1478,712910,C,1,200
1479,713110,C,1,200
1480,713533,F,0,423
1481,713738,F,0,205
1482,713959,F,0,221
1483,714159,F,0,200
1484,714361,F,0,202
1485,714576,F,1,215
1486,714772,C,0,196
1487,715369,C,1,597
1488,715570,C,1,201
1489,715791,C,1,221
1490,716005,C,1,214
1491,716220,C,1,215
1492,716436,C,1,216
1493,716688,F,0,252
1494,716890,F,0,202
1495,717109,F,0,219
1496,717325,F,0,216
1497,717526,F,0,201
1498,717727,F,0,201
1499,717927,F,1,200
1500,718128,F,0,201
1501,718334,F,1,206
1502,718536,F,0,202
1503,718737,F,1,201
1504,718938,F,0,201
1505,719187,F,1,249
1506,719924,F,1,737
1507,720127,F,0,203
1508,720337,F,0,210
1509,720538,F,0,201
1510,720753,F,1,215
1511,720959,F,1,206
1512,721179,F,1,220
1513,721382,F,1,203
1514,721592,F,0,210
1515,721792,F,1,200
1516,721993,F,0,201
1517,722193,F,0,200
1518,722393,F,1,200
1519,722594,F,1,201
1520,722815,F,0,221
1521,723015,F,0,200
1522,723218,F,0,203
1523,723418,F,0,200
1524,723749,F,0,331
1525,723793,C,0,44
1526,724011,F,0,218
1527,724013,C,0,2
1528,724361,C,0,348
1529,724862,C,1,501
1530,725065,C,1,203
1531,725282,C,0,217
1532,725482,C,0,200
1533,725698,C,1,216
1534,725899,C,0,201
1535,726099,C,1,200
1536,726299,C,0,200
1537,726509,C,0,210
1538,726726,C,0,217
1539,726926,C,0,200
1540,727136,C,0,210
1541,727464,C,0,328
1542,727915,C,0,451
1543,728283,C,0,368
1544,729003,C,0,720
1545,729203,C,0,200
1546,729404,C,0,201
1547,729604,C,0,200
1548,729820,C,1,216
1549,730161,F,0,341
1550,730363,F,0,202
1551,730567,F,0,204
1552,730792,F,0,225
1553,731019,F,0,227
1554,731220,F,0,201
1555,731698,C,1,478
1556,731909,C,1,211
1557,732123,C,1,214
1558,732339,C,1,216
1559,732542,C,1,203
1560,732749,C,1,207
1561,733378,C,1,629
1562,733407,F,0,29
1563,733623,F,1,216
1564,733823,F,0,200
1565,734024,F,0,201
1566,734225,F,0,201
1567,734440,F,0,215
1568,734644,F,1,204
1569,734852,F,0,208
1570,735057,F,0,205
1571,735267,F,0,210
1572,735468,F,0,201
1573,735669,F,0,201
1574,735879,F,1,210
1575,736079,F,1,200
1576,736314,F,1,235
1577,736515,F,0,201
1578,736715,F,0,200
1579,736931,F,0,216
1580,737133,F,0,202
1581,737333,F,0,200
1582,737335,C,0,2
1583,737966,F,1,631
1584,738171,F,1,205
1585,738372,F,1,201
1586,738572,F,0,200
1587,738772,F,1,200
1588,738974,F,0,202
1589,739174,F,1,200
1590,739375,F,0,201
1591,739587,F,1,212
1592,739787,F,1,200
1593,740000,F,0,213
1594,740226,F,0,226
1595,740435,F,0,209
1596,741500,C,1,1065
1597,741700,C,0,200
1598,742460,C,0,760
1599,742676,C,1,216
1600,742879,C,0,203
1601,743085,C,0,206
1602,743292,C,0,207
1603,743500,C,0,208
1604,743712,C,1,212
1605,744125,C,0,413
1606,744631,C,0,506
1607,744974,C,0,343
1608,745246,C,0,272
1609,745447,C,1,201
1610,745696,C,0,249
1611,745896,C,1,200
1612,746100,C,1,204
1613,746300,C,0,200
1614,746798,F,0,498
1615,746826,C,0,28
1616,747002,F,0,176
1617,747202,F,1,200
1618,747402,F,0,200
1619,747604,F,0,202
1620,747804,F,0,200
1621,748045,F,0,241
1622,748390,C,1,345
1623,748601,C,1,211
1624,748804,C,1,203
1625,749005,C,1,201
1626,749221,C,1,216
1627,749441,C,1,220
1628,750128,F,0,687
1629,750347,F,1,219
1630,750547,F,0,200
1631,750747,F,0,200
1632,750860,C,0,113
1633,750949,F,1,89
1634,751473,F,1,524
1635,751673,F,1,200
1636,751873,F,1,200
1637,752076,F,0,203
1638,752276,F,1,200
1639,752526,F,1,250
1640,752729,F,0,203
1641,752984,F,1,255
1642,753184,F,1,200
1643,753385,F,1,201
1644,753585,F,0,200
1645,753805,F,0,220
1646,754023,F,1,218
1647,754224,F,1,201
1648,754440,F,1,216
1649,754655,F,0,215
1650,754865,F,0,210
1651,755069,F,0,204
1652,755269,F,0,200
1653,755362,C,0,93
1654,755485,F,1,123
1655,755990,F,0,505
1656,756199,F,1,209
1657,756400,F,0,201
1658,756615,F,0,215
1659,756837,F,0,222
1660,757076,F,0,239
1661,757345,F,0,269
1662,758193,C,1,848
1663,758394,C,1,201
1664,758611,C,1,217
1665,758811,C,0,200
1666,759027,C,0,216
1667,759230,C,0,203
1668,759438,C,0,208
1669,759638,C,0,200
1670,759838,C,1,200
1671,760504,C,0,666
1672,760775,C,0,271
1673,760984,C,0,209
1674,761266,C,0,282
1675,761617,C,0,351
1676,762004,C,0,387
1677,762373,C,0,369
1678,762578,C,0,205
1679,762780,C,1,202
1680,762980,C,1,200
1681,763494,F,0,514
1682,763697,F,0,203
1683,763897,F,0,200
1684,764097,F,0,200
1685,764297,F,1,200
1686,764382,C,1,85
1687,764498,F,0,116
1688,764585,C,1,87
1689,764698,F,1,113
1690,764794,C,0,96
1691,764957,F,0,163
1692,765300,C,1,343
1693,765516,C,1,216
1694,765724,C,1,208
1695,765943,C,1,219
1696,766156,C,1,213
1697,766797,F,0,641
1698,767010,F,0,213
1699,767210,F,0,200
1700,767411,F,0,201
1701,767630,F,0,219
1702,767833,F,0,203
1703,768033,F,0,200
1704,768234,F,0,201
1705,768436,F,1,202
1706,768639,F,1,203
1707,768845,F,0,206
1708,769583,F,1,738
1709,769784,F,0,201
1710,769984,F,1,200
1711,770184,F,1,200
1712,770396,F,0,212
1713,770596,F,0,200
1714,770796,F,0,200
1715,771013,F,1,217
1716,771228,F,1,215
1717,771438,F,0,210
1718,771646,F,1,208
1719,771849,F,0,203
1720,772050,F,0,201
1721,772250,F,0,200
1722,772467,F,0,217
1723,772668,F,1,201
1724,772869,F,1,201
1725,773072,F,0,203
1726,773276,F,0,204
1727,773396,C,0,120
1728,773489,F,0,93
1729,773599,C,1,110
1730,773691,F,1,92
1731,773803,C,0,112
1732,773899,F,1,96
1733,774906,C,1,1007
1734,775112,C,0,206
1735,775313,C,0,201
1736,775527,C,0,214
1737,775727,C,0,200
1738,775928,C,0,201
1739,776129,C,0,201
1740,776345,C,0,216
1741,776557,C,0,212
1742,776772,C,1,215
1743,776983,C,0,211
1744,777451,C,0,468
1745,778611,C,0,1160
1746,779062,C,0,451
1747,779263,C,0,201
1748,779463,C,0,200
1749,779664,C,0,201
1750,780215,F,0,551
1751,780419,F,0,204
1752,780620,F,0,201
1753,780823,F,0,203
1754,781024,F,0,201
1755,781238,F,0,214
1756,781612,C,1,374
1757,781824,C,1,212
1758,782029,C,1,205
1759,782229,C,1,200
1760,782997,C,0,768
1761,783430,F,0,433
1762,783647,F,1,217
1763,783848,F,0,201
1764,784049,F,0,201
1765,784266,F,0,217
1766,784469,F,1,203
1767,784673,F,1,204
1768,784873,F,0,200
1769,785073,F,1,200
1770,785276,F,1,203
1771,785477,F,1,201
1772,785687,F,1,210
1773,785888,F,0,201
1774,786089,F,1,201
1775,786314,F,1,225
1776,786515,F,0,201
1777,786715,F,1,200
1778,786915,F,1,200
1779,787555,F,1,640
1780,787770,F,1,215
1781,787980,F,1,210
1782,788194,F,0,214
1783,788395,F,1,201
1784,788595,F,1,200
1785,788799,F,1,204
1786,789001,F,0,202
1787,789202,F,0,201
1788,789415,F,0,213
1789,789618,F,1,203
1790,789826,F,0,208
1791,790027,F,0,201
1792,790247,F,0,220
1793,790570,F,0,323
1794,791426,C,0,856
1795,792050,C,0,624
1796,792250,C,0,200
1797,792451,C,0,201
1798,792652,C,0,201
1799,792857,C,0,205
1800,793062,C,0,205
1801,793262,C,0,200
1802,793462,C,0,200
1803,793674,C,0,212
1804,794090,C,0,416
1805,794539,C,0,449
1806,794742,C,0,203
1807,794946,C,0,204
1808,795235,C,0,289
1809,795438,C,0,203
1810,795725,C,0,287
1811,795925,C,0,200
1812,796524,C,1,599
1813,796710,F,0,186
1814,796913,F,0,203
1815,797114,F,0,201
1816,797316,F,0,202
1817,797538,F,1,222
1818,797739,F,0,201
1819,797956,F,1,217
1820,798352,C,1,396
1821,798552,C,1,200
1822,798756,C,0,204
1823,798958,C,0,202
1824,799162,C,1,204
1825,799381,C,1,219
1826,799626,C,1,245
1827,800122,F,0,496
1828,800339,F,1,217
1829,800457,C,0,118
1830,800548,F,1,91
1831,801086,F,0,538
1832,801299,F,0,213
1833,801510,F,1,211
1834,801710,F,0,200
1835,801911,F,1,201
1836,802111,F,1,200
1837,802318,F,0,207
1838,802528,F,1,210
1839,802728,F,1,200
1840,802940,F,1,212
1841,803140,F,0,200
1842,803345,F,1,205
1843,803545,F,1,200
1844,803754,F,0,209
1845,803955,F,0,201
1846,804174,F,0,219
1847,804376,F,1,202
1848,804585,F,1,209
1849,804793,F,1,208
1850,805587,F,0,794
1851,805804,F,0,217
1852,806004,F,0,200
1853,806218,F,1,214
1854,806419,F,0,201
1855,806626,F,0,207
1856,806845,F,0,219
1857,807066,F,0,221
1858,808157,C,1,1091
1859,808357,C,1,200
1860,808570,C,0,213
1861,808770,C,0,200
1862,808970,C,0,200
1863,809170,C,0,200
1864,809370,C,1,200
1865,810098,C,0,728
1866,810310,C,0,212
1867,810777,C,0,467
1868,811212,C,0,435
1869,811637,C,0,425
1870,812031,C,0,394
1871,812319,C,0,288
1872,812519,C,0,200
1873,812725,C,0,206
1874,812925,C,0,200
1875,813138,C,1,213
1876,813511,F,0,373
1877,813712,F,1,201
1878,813915,F,0,203
1879,813982,C,0,67
1880,814124,F,0,142
1881,814184,C,1,60
1882,814602,F,1,418
1883,815045,C,1,443
1884,815256,C,1,211
1885,815456,C,1,200
1886,815661,C,1,205
1887,815861,C,1,200
1888,816070,C,1,209
1889,816307,C,1,237
1890,816838,F,0,531
1891,817057,F,1,219
1892,817257,F,0,200
1893,817459,F,0,202
1894,817680,F,1,221
1895,817883,F,0,203
1896,818087,F,1,204
1897,818290,F,0,203
1898,818490,F,1,200
1899,819202,F,1,712
1900,819406,F,0,204
1901,819626,F,1,220
1902,819827,F,1,201
1903,820027,F,1,200
1904,820227,F,0,200
1905,820431,F,0,204
1906,820649,F,1,218
1907,820850,F,0,201
1908,821067,F,1,217
1909,821282,F,1,215
1910,821493,F,1,211
1911,821698,F,0,205
1912,821907,F,0,209
1913,822110,F,0,203
1914,822318,F,0,208
1915,822520,F,0,202
1916,822721,F,0,201
1917,822945,F,0,224
1918,823008,C,1,63
1919,823634,F,1,626
1920,823955,F,0,321
1921,824879,C,1,924
1922,825080,C,1,201
1923,825295,C,0,215
1924,825495,C,0,200
1925,825698,C,0,203
1926,825898,C,0,200
1927,826098,C,0,200
1928,826299,C,0,201
1929,826502,C,0,203
1930,826713,C,0,211
1931,826916,C,1,203
1932,827164,C,0,248
1933,827411,C,0,247
1934,828264,C,0,853
1935,828667,C,0,403
1936,828874,C,0,207
1937,829077,C,0,203
1938,829277,C,1,200
1939,829478,C,0,201
1940,829684,C,1,206
1941,830155,F,0,471
1942,830357,F,1,202
1943,830558,F,0,201
1944,830759,F,0,201
1945,830960,F,0,201
1946,831174,F,0,214
1947,831374,F,0,200
1948,831494,C,1,120
1949,831694,C,1,200
1950,831903,C,1,209
1951,832606,C,0,703
1952,832819,C,1,213
1953,833401,F,0,582
1954,833615,F,1,214
1955,833817,F,0,202
1956,834035,F,0,218
1957,834238,F,0,203
1958,834439,F,0,201
1959,834645,F,1,206
1960,834849,F,1,204
1961,835054,F,1,205
1962,835255,F,0,201
1963,835456,F,1,201
1964,835657,F,0,201
1965,835878,F,1,221
1966,836080,F,1,202
1967,836287,F,1,207
1968,836488,F,0,201
1969,837151,F,1,663
1970,837351,F,1,200
1971,837557,F,1,206
1972,837775,F,1,218
1973,837987,F,1,212
1974,838197,F,1,210
1975,838403,F,1,206
1976,838604,F,0,201
1977,838804,F,0,200
1978,839028,F,0,224
1979,839228,F,0,200
1980,839443,F,0,215
1981,839644,F,1,201
1982,839850,F,0,206
1983,840056,F,0,206
1984,840265,F,0,209
1985,840489,F,0,224
1986,841033,C,0,544
1987,841652,C,1,619
1988,841860,C,0,208
1989,842060,C,0,200
1990,842276,C,0,216
1991,842479,C,1,203
1992,842680,C,0,201
1993,842881,C,0,201
1994,843083,C,0,202
1995,843307,C,0,224
1996,843512,C,0,205
1997,843717,C,0,205
1998,844125,C,0,408
1999,844565,C,0,440
2000,844933,C,0,368
2001,845220,C,0,287
2002,845425,C,0,205
2003,846143,C,0,718
2004,846346,C,0,203
2005,846861,F,0,515
2006,847064,F,0,203
2007,847264,F,0,200
2008,847465,F,1,201
2009,847681,F,0,216
2010,847882,F,0,201
2011,848365,C,1,483
2012,848579,C,1,214
2013,848788,C,1,209
2014,848989,C,1,201
2015,849194,C,1,205
2016,849419,C,1,225
2017,849688,C,1,269
2018,850053,C,0,365
2019,850102,F,0,49
2020,850254,C,1,152
2021,850671,F,1,417
2022,850886,F,0,215
2023,851088,F,1,202
2024,851290,F,1,202
2025,851491,F,1,201
2026,851691,F,0,200
2027,851898,F,1,207
2028,852099,F,1,201
2029,852300,F,0,201
2030,852527,F,1,227
2031,852729,F,0,202
2032,852964,F,1,235
2033,853164,F,0,200
2034,853364,F,1,200
2035,853564,F,0,200
2036,853777,F,0,213
2037,853991,F,0,214
2038,854192,F,1,201
2039,854393,F,1,201
2040,855198,F,0,805
2041,855398,F,0,200
2042,855599,F,0,201
2043,855814,F,1,215
2044,856014,F,0,200
2045,856214,F,0,200
2046,856427,F,1,213
2047,856649,F,0,222
2048,856868,F,0,219
2049,857137,F,0,269
2050,857405,F,0,268
2051,858202,C,1,797
2052,858402,C,1,200
2053,858617,C,0,215
2054,858817,C,0,200
2055,859017,C,0,200
2056,859702,C,0,685
2057,859903,C,0,201
2058,860114,C,0,211
2059,860330,C,0,216
2060,860794,C,0,464
2061,861200,C,0,406
2062,861612,C,0,412
2063,861937,C,0,325
2064,862429,C,0,492
2065,862634,C,0,205
2066,862841,C,0,207
2067,863042,C,0,201
2068,863507,F,0,465
2069,863579,C,0,72
2070,863707,F,1,128
2071,863781,C,0,74
2072,864210,F,1,429
2073,864422,F,0,212
2074,864642,F,0,220
2075,865012,C,1,370
2076,865228,C,0,216
2077,865429,C,1,201
2078,865634,C,0,205
2079,865843,C,1,209
2080,866100,C,1,257
2081,866335,C,1,235
2082,866832,F,0,497
2083,867032,F,0,200
2084,867246,F,1,214
2085,867447,F,0,201
2086,867647,F,1,200
2087,867848,F,0,201
2088,868048,F,0,200
2089,868728,F,0,680
2090,868935,F,0,207
2091,869168,F,1,233
2092,869368,F,0,200
2093,869654,F,1,286
2094,869857,F,0,203
2095,870057,F,1,200
2096,870257,F,0,200
2097,870460,F,0,203
2098,870664,F,0,204
2099,870864,F,1,200
2100,871088,F,1,224
2101,871306,F,1,218
2102,871515,F,1,209
2103,871722,F,1,207
2104,871937,F,0,215
2105,872145,F,0,208
2106,872346,F,0,201
2107,872549,F,0,203
2108,872609,C,0,60
2109,872753,F,1,144
2110,872814,C,1,61
2111,873224,F,1,410
2112,873424,F,0,200
2113,873646,F,0,222
2114,873888,F,0,242
2115,874868,C,1,980
2116,875069,C,1,201
2117,875272,C,0,203
2118,875487,C,0,215
2119,875688,C,0,201
2120,875888,C,0,200
2121,876090,C,0,202
2122,876291,C,0,201
2123,876491,C,0,200
2124,876693,C,0,202
2125,876905,C,0,212
2126,877894,C,0,989
2127,878285,C,0,391
2128,878667,C,0,382
2129,879023,C,0,356
2130,879230,C,0,207
2131,879432,C,0,202
2132,879634,C,0,202
2133,879863,C,1,229
2134,880210,F,0,347
2135,880416,F,0,206
2136,880616,F,0,200
2137,880835,F,1,219
2138,881058,F,0,223
2139,881259,F,0,201
2140,881608,C,1,349
2141,882207,C,1,599
2142,882432,C,1,225
2143,882675,C,1,243
2144,882923,C,1,248
2145,883448,F,0,525
2146,883665,F,0,217
2147,883865,F,1,200
2148,884065,F,0,200
2149,884268,F,0,203
2150,884485,F,0,217
2151,884690,F,1,205
2152,884893,F,1,203
2153,885093,F,0,200
2154,885293,F,1,200
2155,885493,F,0,200
2156,885701,F,1,208
2157,885902,F,1,201
2158,886103,F,1,201
2159,886766,F,1,663
2160,886966,F,0,200
2161,887177,F,0,211
2162,887380,F,0,203
2163,887586,F,0,206
2164,887791,F,1,205
2165,887999,F,1,208
2166,888214,F,0,215
2167,888419,F,1,205
2168,888620,F,1,201
2169,888820,F,1,200
2170,889020,F,0,200
2171,889225,F,0,205
2172,889441,F,0,216
2173,889641,F,0,200
2174,889854,F,1,213
2175,890074,F,0,220
2176,890291,F,0,217
2177,890560,F,0,269
2178,890634,C,1,74
2179,891210,C,1,576
2180,891490,C,1,280
2181,891693,C,1,203
2182,891906,C,1,213
2183,892108,C,0,202
2184,892329,C,0,221
2185,892531,C,0,202
2186,892731,C,0,200
2187,892958,C,0,227
2188,893173,C,0,215
2189,893374,C,0,201
2190,893581,C,0,207
2191,894078,C,0,497
2192,894306,C,0,228
2193,894513,C,0,207
2194,894716,C,0,203
2195,894920,C,0,204
2196,895781,C,0,861
2197,895981,C,1,200
2198,896184,C,0,203
2199,896384,C,0,200
2200,896880,F,1,496
2201,897086,F,0,206
2202,897309,F,0,223
2203,897510,F,0,201
2204,897711,F,0,201
2205,897925,F,0,214
2206,898355,C,1,430
2207,898567,C,1,212
2208,898771,C,1,204
2209,898972,C,1,201
2210,899172,C,1,200
2211,899377,C,1,205
2212,899645,C,0,268
2213,900123,F,0,478
2214,900125,C,0,2
2215,900323,F,0,198
2216,900534,F,0,211
2217,900735,F,0,201
2218,900937,F,1,202
2219,901138,F,0,201
2220,901339,F,0,201
2221,901544,F,1,205
2222,901744,F,0,200
2223,901945,F,1,201
2224,902145,F,0,200
2225,902350,F,1,205
2226,902551,F,1,201
2227,902751,F,1,200
2228,902951,F,1,200
2229,903152,F,1,201
2230,903358,F,1,206
2231,903566,F,0,208
2232,903770,F,0,204
2233,903988,F,0,218
2234,904808,F,1,820
2235,905012,F,1,204
2236,905213,F,0,201
2237,905413,F,0,200
2238,905613,F,1,200
2239,905814,F,0,201
2240,906027,F,0,213
2241,906229,F,1,202
2242,906432,F,0,203
2243,906637,F,0,205
2244,906887,F,0,250
2245,907212,F,0,325
2246,907562,F,0,350
2247,908165,C,1,603
2248,908368,C,1,203
2249,908569,C,0,201
2250,909304,C,0,735
2251,909507,C,0,203
2252,909725,C,0,218
2253,909936,C,0,211
2254,910178,C,0,242
2255,910386,C,0,208
2256,910736,C,0,350
2257,911187,C,0,451
2258,911599,C,0,412
2259,911967,C,0,368
2260,912215,C,0,248
2261,912415,C,0,200
2262,912616,C,0,201
2263,912816,C,1,200
2264,913023,C,0,207
2265,913512,F,0,489
2266,913534,C,0,22
2267,913721,F,1,187
2268,913934,F,1,213
2269,914137,F,0,203
2270,914342,F,0,205
2271,914558,F,0,216
2272,914959,C,1,401
2273,915161,C,1,202
2274,915361,C,1,200
2275,915583,C,0,222
2276,915793,C,1,210
2277,916009,C,1,216
2278,916229,C,1,220
2279,916759,F,0,530
2280,916970,F,0,211
2281,917171,F,0,201
2282,917371,F,0,200
2283,917571,F,0,200
2284,917693,C,1,122
2285,917779,F,1,86
2286,918309,F,1,530
2287,918510,F,1,201
2288,918714,F,0,204
2289,918915,F,1,201
2290,919176,F,1,261
2291,919376,F,0,200
2292,919606,F,1,230
2293,919807,F,0,201
2294,920007,F,1,200
2295,920209,F,1,202
2296,920421,F,0,212
2297,920623,F,0,202
2298,920830,F,0,207
2299,921038,F,1,208
2300,921255,F,1,217
2301,921466,F,0,211
2302,921666,F,1,200
2303,921867,F,0,201
2304,922067,F,0,200
2305,922201,C,0,134
2306,922267,F,1,66
2307,922823,F,1,556
